timestamp,open,high,low,close,volume
2026-01-19 14:15:00,925.9,925.9,925.9,925.9,2.613
2026-01-19 14:16:00,925.59,925.95,925.59,925.95,17.556
2026-01-19 14:17:00,925.79,926.01,925.79,926.01,12.717
2026-01-19 14:18:00,926.24,926.24,926.24,926.24,0.109
2026-01-19 14:19:00,926.03,926.49,926.03,926.49,13.056
2026-01-19 14:20:00,926.5,926.5,926.06,926.06,4.356
2026-01-19 14:21:00,926.05,926.05,925.91,925.91,15.23
2026-01-19 14:22:00,926.28,926.28,926.28,926.28,2.158
2026-01-19 14:23:00,925.86,925.86,925.86,925.86,6.864
2026-01-19 14:24:00,925.31,925.31,925.31,925.31,4.316
2026-01-19 14:25:00,925.14,925.22,924.97,925.22,5.633
2026-01-19 14:26:00,925.3,925.46,925.3,925.46,1.124
2026-01-19 14:27:00,925.32,925.46,925.32,925.46,0.876
2026-01-19 14:28:00,925.47,925.83,925.47,925.59,7.178
2026-01-19 14:29:00,925.59,925.59,924.94,924.94,12.62
2026-01-19 14:30:00,925.05,925.19,925.05,925.19,0.217
2026-01-19 14:31:00,925.18,925.25,925.16,925.25,15.975
2026-01-19 14:32:00,925.94,926.11,925.35,925.35,7.116
2026-01-19 14:33:00,925.35,925.35,925.35,925.35,0.0
2026-01-19 14:34:00,925.33,925.33,925.33,925.33,11.444
2026-01-19 14:35:00,925.33,925.33,925.33,925.33,0.0
2026-01-19 14:36:00,925.34,925.34,924.7,924.7,4.722
2026-01-19 14:37:00,924.5,924.5,924.49,924.5,1.339
2026-01-19 14:38:00,924.49,924.95,924.49,924.73,2.99
2026-01-19 14:39:00,924.8,924.8,924.55,924.55,3.085
2026-01-19 14:40:00,924.66,924.66,924.66,924.66,0.978
2026-01-19 14:41:00,924.76,924.76,924.76,924.76,1.136
2026-01-19 14:42:00,924.73,924.73,924.4,924.4,11.161
2026-01-19 14:43:00,924.4,924.73,924.4,924.73,1.142
2026-01-19 14:44:00,924.8,924.8,924.26,924.27,17.402
2026-01-19 14:45:00,924.28,924.28,923.38,923.4,18.994
2026-01-19 14:46:00,923.85,923.85,923.85,923.85,0.054
2026-01-19 14:47:00,924.27,924.27,924.27,924.27,0.054
2026-01-19 14:48:00,924.47,924.47,924.4,924.4,13.517
2026-01-19 14:49:00,924.59,924.6,924.59,924.59,0.599
2026-01-19 14:50:00,924.59,924.59,924.59,924.59,0.054
2026-01-19 14:51:00,924.32,924.32,924.3,924.3,0.218
2026-01-19 14:52:00,924.29,924.29,923.15,923.15,10.194
2026-01-19 14:53:00,923.15,923.35,923.15,923.35,1.09
2026-01-19 14:54:00,923.35,923.35,923.35,923.35,0.0
2026-01-19 14:55:00,923.66,923.66,923.65,923.66,0.271
2026-01-19 14:56:00,923.66,923.93,923.65,923.93,0.7
2026-01-19 14:57:00,923.92,923.94,923.92,923.94,1.059
2026-01-19 14:58:00,923.98,924.15,923.98,924.12,0.361
2026-01-19 14:59:00,924.12,924.12,924.12,924.12,0.0
2026-01-19 15:00:00,924.19,924.51,924.19,924.51,4.254
2026-01-19 15:01:00,924.85,925.21,924.85,925.21,9.293
2026-01-19 15:02:00,925.11,925.11,924.76,924.76,4.76
2026-01-19 15:03:00,924.56,924.56,924.56,924.56,4.192
2026-01-19 15:04:00,924.56,924.56,924.56,924.56,0.0
2026-01-19 15:05:00,924.84,924.84,924.77,924.77,16.526
2026-01-19 15:06:00,924.77,924.77,924.77,924.77,0.0
2026-01-19 15:07:00,924.72,924.73,924.72,924.73,8.985
2026-01-19 15:08:00,924.73,924.73,924.73,924.73,0.0
2026-01-19 15:09:00,924.73,924.73,924.73,924.73,0.0
2026-01-19 15:10:00,925.51,925.52,925.51,925.52,6.084
2026-01-19 15:11:00,925.52,925.52,925.52,925.52,8.064
2026-01-19 15:12:00,925.49,925.97,925.49,925.97,7.76
2026-01-19 15:13:00,925.23,925.23,924.52,924.52,6.28
2026-01-19 15:14:00,925.18,925.91,925.18,925.91,10.8
2026-01-19 15:15:00,926.02,926.02,925.54,925.57,4.969
2026-01-19 15:16:00,924.95,924.95,924.95,924.95,4.321
2026-01-19 15:17:00,924.95,925.16,924.95,925.16,8.789
2026-01-19 15:18:00,925.09,925.21,925.09,925.21,0.65
2026-01-19 15:19:00,925.22,925.67,925.21,925.67,2.75
2026-01-19 15:20:00,925.68,925.71,925.48,925.48,0.759
2026-01-19 15:21:00,924.97,925.4,924.95,925.4,9.286
2026-01-19 15:22:00,925.16,925.39,925.16,925.16,3.33
2026-01-19 15:23:00,925.19,925.23,924.91,924.91,2.208
2026-01-19 15:24:00,925.03,925.03,925.03,925.03,0.048
2026-01-19 15:25:00,925.23,925.24,925.23,925.24,6.534
2026-01-19 15:26:00,925.24,925.24,925.24,925.24,0.0
2026-01-19 15:27:00,926.08,926.3,926.08,926.29,1.321
2026-01-19 15:28:00,926.25,926.25,926.25,926.25,0.216
2026-01-19 15:29:00,925.02,925.02,924.99,924.99,2.87
2026-01-19 15:30:00,924.99,924.99,924.99,924.99,0.0
2026-01-19 15:31:00,924.99,924.99,924.99,924.99,0.0
2026-01-19 15:32:00,924.67,924.81,924.67,924.81,4.322
2026-01-19 15:33:00,924.81,925.16,924.81,925.16,0.463
2026-01-19 15:34:00,925.16,925.16,925.16,925.16,0.0
2026-01-19 15:35:00,925.16,925.16,925.16,925.16,0.0
2026-01-19 15:36:00,925.11,925.11,925.11,925.11,1.08
2026-01-19 15:37:00,925.15,925.15,924.56,924.56,3.456
2026-01-19 15:38:00,924.74,924.74,924.7,924.7,0.432
2026-01-19 15:39:00,924.66,924.8,924.66,924.8,1.296
2026-01-19 15:40:00,925.11,925.11,925.11,925.11,0.212
2026-01-19 15:41:00,925.1,925.11,925.1,925.11,3.236
2026-01-19 15:42:00,925.09,925.09,925.09,925.09,0.109
2026-01-19 15:43:00,925.09,925.09,925.09,925.09,0.0
2026-01-19 15:44:00,924.95,924.95,924.71,924.71,4.313
2026-01-19 15:45:00,924.71,924.84,924.71,924.84,17.539
2026-01-19 15:46:00,924.8,924.8,924.8,924.8,0.109
2026-01-19 15:47:00,924.7,924.7,924.69,924.69,0.218
2026-01-19 15:48:00,924.82,924.82,924.82,924.82,0.109
2026-01-19 15:49:00,924.82,924.82,924.82,924.82,0.0
2026-01-19 15:50:00,924.62,924.62,924.37,924.37,6.541
2026-01-19 15:51:00,924.37,924.38,924.37,924.37,0.327
2026-01-19 15:52:00,924.37,924.37,924.37,924.37,0.0
2026-01-19 15:53:00,924.91,924.91,924.91,924.91,8.735
2026-01-19 15:54:00,924.48,924.48,924.48,924.48,0.044
2026-01-19 15:55:00,924.42,924.63,924.42,924.61,0.323
2026-01-19 15:56:00,924.63,924.63,924.62,924.62,1.836
2026-01-19 15:57:00,924.52,924.87,924.52,924.87,0.912
2026-01-19 15:58:00,924.88,925.09,924.88,925.09,0.643
2026-01-19 15:59:00,925.22,925.22,925.22,925.22,0.752
2026-01-19 16:00:00,924.89,924.89,924.89,924.89,2.163
2026-01-19 16:01:00,925.18,925.18,924.95,924.95,0.757
2026-01-19 16:02:00,924.95,924.95,924.95,924.95,0.0
2026-01-19 16:03:00,925.4,925.45,925.4,925.45,4.432
2026-01-19 16:04:00,925.45,925.51,925.44,925.51,0.541
2026-01-19 16:05:00,925.79,925.89,925.78,925.78,0.974
2026-01-19 16:06:00,925.78,925.95,925.77,925.95,2.808
2026-01-19 16:07:00,925.69,925.69,925.69,925.69,0.54
2026-01-19 16:08:00,925.48,925.48,925.48,925.48,0.109
2026-01-19 16:09:00,925.38,925.65,925.38,925.65,2.912
2026-01-19 16:10:00,925.7,925.7,925.59,925.59,1.4
2026-01-19 16:11:00,925.88,925.88,925.87,925.88,0.758
2026-01-19 16:12:00,925.88,925.88,925.76,925.77,1.25
2026-01-19 16:13:00,925.95,925.99,925.95,925.99,2.368
2026-01-19 16:14:00,926.03,926.03,926.03,926.03,12.647
2026-01-19 16:15:00,925.51,925.51,925.11,925.11,15.12
2026-01-19 16:16:00,925.47,925.47,925.47,925.47,0.432
2026-01-19 16:17:00,925.99,926.08,925.91,925.91,2.988
2026-01-19 16:18:00,925.92,926.04,925.92,926.01,0.18
2026-01-19 16:19:00,926.01,926.3,926.01,926.24,2.711
2026-01-19 16:20:00,926.24,926.24,926.23,926.23,1.187
2026-01-19 16:21:00,926.31,926.31,926.31,926.31,0.011
2026-01-19 16:22:00,926.31,926.58,926.3,926.58,9.878
2026-01-19 16:23:00,926.57,926.58,926.41,926.46,2.682
2026-01-19 16:24:00,926.47,926.47,926.07,926.29,4.11
2026-01-19 16:25:00,926.08,926.08,926.07,926.08,1.15
2026-01-19 16:26:00,926.26,926.28,926.26,926.27,1.379
2026-01-19 16:27:00,926.5,926.78,926.5,926.77,3.586
2026-01-19 16:28:00,926.78,926.78,926.5,926.5,4.818
2026-01-19 16:29:00,926.5,926.5,926.5,926.5,0.0
2026-01-19 16:30:00,926.04,926.13,926.04,926.13,0.2
2026-01-19 16:31:00,926.16,926.16,925.92,925.94,8.53
2026-01-19 16:32:00,926.18,926.18,925.8,925.81,3.023
2026-01-19 16:33:00,925.81,926.1,925.73,926.1,6.411
2026-01-19 16:34:00,926.15,926.16,926.15,926.15,1.034
2026-01-19 16:35:00,926.16,926.16,926.16,926.16,0.01
2026-01-19 16:36:00,926.16,926.16,925.94,925.94,1.591
2026-01-19 16:37:00,925.99,926.35,925.99,926.35,2.376
2026-01-19 16:38:00,926.22,926.22,926.12,926.12,0.432
2026-01-19 16:39:00,926.22,926.22,925.99,925.99,6.881
2026-01-19 16:40:00,925.98,926.27,925.98,926.2,9.114
2026-01-19 16:41:00,926.2,926.45,926.17,926.45,8.958
2026-01-19 16:42:00,926.5,926.5,926.04,926.04,16.686
2026-01-19 16:43:00,926.05,926.17,926.05,926.17,11.162
2026-01-19 16:44:00,926.61,926.61,926.61,926.61,0.011
2026-01-19 16:45:00,926.96,927.08,926.96,927.07,1.756
2026-01-19 16:46:00,927.27,927.27,927.17,927.18,0.325
2026-01-19 16:47:00,927.17,927.59,927.17,927.58,9.987
2026-01-19 16:48:00,927.45,927.45,926.78,926.78,7.021
2026-01-19 16:49:00,926.77,926.91,926.76,926.76,2.8
2026-01-19 16:50:00,926.71,926.71,926.71,926.71,4.532
2026-01-19 16:51:00,926.91,926.95,926.9,926.95,1.417
2026-01-19 16:52:00,926.95,927.5,926.95,927.5,0.543
2026-01-19 16:53:00,927.5,927.67,927.5,927.66,0.764
2026-01-19 16:54:00,928.0,928.0,928.0,928.0,3.753
2026-01-19 16:55:00,928.2,928.51,928.2,928.23,7.158
2026-01-19 16:56:00,928.51,928.52,928.51,928.51,0.29
2026-01-19 16:57:00,928.08,928.08,927.77,927.77,4.361
2026-01-19 16:58:00,927.84,928.12,927.83,928.12,10.748
2026-01-19 16:59:00,928.12,928.76,928.12,928.75,3.386
2026-01-19 17:00:00,928.57,928.57,928.57,928.57,0.225
2026-01-19 17:01:00,928.35,928.35,928.34,928.35,1.303
2026-01-19 17:02:00,928.35,928.35,927.71,927.71,1.187
2026-01-19 17:03:00,928.1,928.1,927.7,927.71,1.732
2026-01-19 17:04:00,927.64,927.64,927.64,927.64,0.109
2026-01-19 17:05:00,927.64,927.64,927.32,927.57,7.166
2026-01-19 17:06:00,927.57,927.57,927.57,927.57,0.0
2026-01-19 17:07:00,927.42,927.42,927.42,927.42,2.156
2026-01-19 17:08:00,927.71,927.71,927.7,927.7,0.218
